"KKH","70260699999","39.49"
"KKI","70219026615","25.73"
"KKU","70321099999","26.01"
"KLG","70232026516","41.11"
"KLL","70326025503","49.14"
"KMO","70321099999","31.89"
"KNK","70340025506","35.30"
"KOA","91197599999","0.63"
"KOZ","70260699999","39.49"
"KPC","70119099999","0.14"
"KQA","70489099999","50.03"
"KSM","70200599999","6.31"
"KTN","70395025325","0.47"
"KTS","70119099999","19.57"
"KUK","70219026615","39.23"
"KVC","70316025624","31.48"
"KWT","70219026615","20.65"
"KYU","70222099999","40.77"
"LAN","72539014836","1.16"
"LAR","72308899999","44.92"
"LAS","72386023169","2.07"
"LAW","72357599999","0.74"
"LAX","72295023174","0.87"
"LBB","72267023042","1.02"
"LBE","72520799999","0.80"
"LBF","72562024023","3.27"
"LBL","72451699999","1.30"
"LCH","72240003937","0.83"
"LCK","72428513812","0.25"
"LEB","72611699999","1.12"
"LEX","72422093820","0.66"
"LFT","72240513976","0.69"
"LGA","72503014732","0.77"
"LGB","72297023129","0.81"
"LIH","91165022536","1.25"
"LIT","72340113963","1.82"
"LKE","99435099999","8.55"
"LMA","70246026512","0.67"
"LMT","72589594236","2.54"
"LNK","72551014939","0.77"
"LNY","91190599999","0.88"
"LOU","72423513810","0.65"
"LPS","72798599999","7.65"
"LRD","72252012920","1.37"
"LSE","72643014920","0.98"
"LUF","72278523111","1.69"
"LUP","91186099999","14.37"
"LUR","70104099999","3.92"
"LWB","72412799999","0.48"
"LWS","72783024149","0.48"
"LWT","72677624036","0.69"
"LYH","72410013733","1.56"
"MAF","72265023023","1.27"
"MBL","72638599999","0.81"
"MBS","72637914845","1.12"
"MCE","72481599999","0.48"
"MCG","70231026510","0.56"
"MCI","72446003947","1.18"
"MCK","72562599999","1.57"
"MCN","72217003813","1.97"
"MCO","72205012815","1.59"
"MCW","72548514940","0.76"
"MDT","72511514711","1.36"
"MDW","72534014819","0.89"
"MEI","72234013865","0.16"
"MEM","72334013893","1.11"
"MFE","72250612959","1.38"
"MFR","72597024225","1.34"
"MGM","72226013895","1.66"
"MGW","72417613736","0.69"
"MHK","72455599999","0.49"
"MHR","72483523206","0.35"
"MHT","74394514710","0.45"
"MIA","72202012839","4.40"
"MKC","72446113988","0.56"
"MKE","72640014839","0.88"
"MKG","72636014840","0.72"
"MKK","91186099999","0.89"
"MLB","72204012838","1.65"
"MLI","72544014923","1.93"
"MLU","72248613942","0.70"
