STN_ID,DATE,TIME,LAT,LONG,ELEVATION,STN_NAME,WND_SPD,WND_DIR,CIG,VIS,TMP,DEW,SLP
2836099999,1921-02-03,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,999,99999,000000,-0250,+9999,10132
2836099999,1921-02-03,13-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,180,99999,000000,-0222,+9999,10163
2836099999,1921-02-03,20-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,999,99999,000000,-0300,+9999,10186
2836099999,1921-02-04,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,200,99999,000000,-0178,+9999,10168
2836099999,1921-02-04,13-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,180,99999,000000,-0172,+9999,10166
2836099999,1921-02-04,20-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,200,99999,000000,-0161,+9999,10154
2836099999,1921-02-05,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,180,99999,000000,-0128,+9999,10167
2836099999,1921-02-05,13-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,230,99999,000000,-0094,+9999,10178
2836099999,1921-02-05,20-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,180,99999,000000,-0156,+9999,10162
2836099999,1921-02-06,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,180,99999,000000,-0139,+9999,10092
2836099999,1921-02-06,13-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,180,99999,000000,-0117,+9999,10010
2836099999,1921-02-06,20-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,290,99999,000000,-0067,+9999,10020
2836099999,1921-02-07,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,999,99999,000000,-0189,+9999,10099
2836099999,1921-02-07,13-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,999,99999,000000,-0106,+9999,10126
2836099999,1921-02-07,20-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,999,99999,000000,-0122,+9999,10120
2836099999,1921-02-08,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,999,99999,000000,-0122,+9999,10106
2836099999,1921-02-08,13-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,160,99999,000000,-0122,+9999,10110
2836099999,1921-02-08,20-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,999,99999,000000,-0111,+9999,10078
2836099999,1921-02-09,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,200,99999,000000,-0089,+9999,10018
2836099999,1921-02-09,13-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,230,99999,000000,-0161,+9999,09975
2836099999,1921-02-09,20-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,230,99999,000000,-0072,+9999,09926
2836099999,1921-02-10,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,270,99999,000000,-0056,+9999,09892
2836099999,1921-02-10,13-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,290,99999,000000,-0056,+9999,09895
2836099999,1921-02-10,20-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,999,99999,000000,-0067,+9999,09878
2836099999,1921-02-11,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,999,99999,000000,-0161,+9999,09799
2836099999,1921-02-11,13-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,110,99999,000000,-0083,+9999,09730
2836099999,1921-02-11,20-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,050,99999,000000,-0094,+9999,09714
2836099999,1921-02-12,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,340,99999,000000,-0133,+9999,09847
2836099999,1921-02-12,13-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,320,99999,000000,-0128,+9999,09890
2836099999,1921-02-12,20-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,999,99999,000000,-0300,+9999,09855
2836099999,1921-02-13,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,999,99999,000000,-0250,+9999,09766
2836099999,1921-02-13,13-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,160,99999,000000,-0178,+9999,09694
2836099999,1921-02-13,20-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,090,99999,000000,-0172,+9999,09647
2836099999,1921-02-14,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,050,99999,000000,-0189,+9999,09703
2836099999,1921-02-14,13-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,340,99999,000000,-0194,+9999,09766
2836099999,1921-02-14,20-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,999,99999,000000,-0339,+9999,09807
2836099999,1921-02-15,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,999,99999,000000,-0417,+9999,09811
2836099999,1921-02-15,13-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,200,99999,000000,-0194,+9999,09772
2836099999,1921-02-15,20-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,999,99999,000000,-0178,+9999,09738
2836099999,1921-02-16,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,180,99999,000000,-0150,+9999,09702
2836099999,1921-02-16,13-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,270,99999,000000,-0106,+9999,09720
2836099999,1921-02-16,20-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,999,99999,000000,-0228,+9999,09792
2836099999,1921-02-17,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,999,99999,000000,-0356,+9999,09866
2836099999,1921-02-17,13-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,999,99999,000000,-0194,+9999,09884
2836099999,1921-02-17,20-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,999,99999,000000,-0172,+9999,09887
2836099999,1921-02-18,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,999,99999,000000,-0228,+9999,09900
2836099999,1921-02-18,13-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,180,99999,000000,-0133,+9999,09904
2836099999,1921-02-18,20-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,230,99999,000000,-0161,+9999,09866
2836099999,1921-02-19,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,999,99999,000000,-0178,+9999,09843
2836099999,1921-02-19,13-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,320,99999,000000,-0089,+9999,09908
2836099999,1921-02-19,20-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,999,99999,000000,-0156,+9999,09922
2836099999,1921-02-20,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,200,99999,000000,-0089,+9999,09878
2836099999,1921-02-20,13-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,230,99999,000000,-0050,+9999,09854
2836099999,1921-02-20,20-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,270,99999,000000,-0022,+9999,09839
2836099999,1921-02-21,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,290,99999,000000,-0006,+9999,09879
2836099999,1921-02-21,13-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,270,99999,000000,+0028,+9999,09908
2836099999,1921-02-21,20-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,270,99999,000000,+0000,+9999,09942
2836099999,1921-02-22,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,270,99999,000000,+0011,+9999,09951
2836099999,1921-02-22,13-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,270,99999,000000,+0044,+9999,09958
2836099999,1921-02-22,20-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,270,99999,000000,+0006,+9999,09978
2836099999,1921-02-23,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,200,99999,000000,-0039,+9999,09962
2836099999,1921-02-23,13-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,230,99999,000000,+0006,+9999,09952
2836099999,1921-02-23,20-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,050,99999,000000,-0072,+9999,09975
2836099999,1921-02-24,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,090,99999,000000,-0150,+9999,10039
2836099999,1921-02-24,13-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,160,99999,000000,-0056,+9999,10070
2836099999,1921-02-24,20-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,180,99999,000000,-0056,+9999,10066
2836099999,1921-02-25,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,200,99999,000000,-0056,+9999,10030
2836099999,1921-02-25,13-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,200,99999,000000,-0039,+9999,10022
2836099999,1921-02-25,20-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,200,99999,000000,-0050,+9999,09995
2836099999,1921-02-26,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,230,99999,000000,-0050,+9999,09892
2836099999,1921-02-26,13-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,270,99999,000000,-0028,+9999,09874
2836099999,1921-02-26,20-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,999,99999,000000,-0072,+9999,09836
